Date,AMZN,TSLA,BB,ITUB,GME,CLF,MSFT,NVDA,FB,WSBC,CLNE,WKHS,AAPL,NOK,AGG,TLT,HYG,LQD,IGSB,BND,PFF
11/27/2018,1581.42,68.784,8.86,7.8527,13.8415,7.685,103.992,152.6392,135,37.8847,2.25,0.7879,42.4122,5.3568,98.3143,109.3355,72.8069,102.9858,48.0855,73.1037,30.6306
11/28/2018,1677.75,69.574,8.91,8.0964,14.1142,8.109,107.855,158.9342,136.76,38.8511,2.35,0.72,44.0431,5.3666,98.5021,108.8031,73.4117,103.2627,48.1135,73.1412,30.6653
11/29/2018,1673.57,68.234,8.8,8.1313,13.7568,8.1694,106.9524,156.3998,138.68,38.5379,2.38,0.7303,43.7047,5.4057,98.5491,109.2309,73.4292,102.9673,48.1415,73.1975,30.5872
11/30/2018,1690.17,70.096,8.79,8.1226,12.8448,8.0314,107.6318,162.4327,140.61,38.9048,2.23,0.7098,43.4686,5.3568,98.5209,109.6397,73.2802,102.9027,48.0762,73.2256,30.5265
12/3/2018,1772.36,71.698,8.84,8.03,13.0422,8.308,108.7965,169.0024,141.09,38.9406,2.25,0.6349,44.9875,5.4841,98.6823,110.418,73.7878,103.2848,48.1359,73.3402,30.5231
12/4/2018,1668.4,71.94,8.41,7.9603,12.6943,7.9101,105.3314,156.1513,137.93,36.5694,2.17,0.55,43.0086,5.2882,98.946,112.2666,73.3299,103.3033,48.0517,73.5187,30.3924
12/6/2018,1699.19,72.612,8.26,8.0126,12.7507,7.8149,105.9817,157.3241,139.63,36.2831,2.15,0.546,42.5291,5.5037,99.1908,112.6191,73.0745,103.6182,48.1078,73.6502,30.2529
12/7/2018,1629.13,71.593,8,7.8993,12.8636,7.7284,101.7401,146.7093,137.42,36.1847,2.11,0.5401,41.0126,5.4155,99.3226,112.8288,72.9336,103.6275,48.1733,73.8005,30.2878
12/10/2018,1641.03,73.03,7.9,7.6729,12.7959,7.6333,104.4288,150.9333,141.85,35.5225,2.15,0.51,41.2828,5.5624,99.3885,113.2957,72.9865,103.9424,48.1546,73.8757,30.2878
12/11/2018,1643.24,73.352,7.86,7.7165,12.525,7.7887,105.3994,147.2857,142.08,35.3257,2.15,0.507,41.0467,5.7191,99.4168,113.2766,73.1186,104.1276,48.164,73.8851,30.3401
12/12/2018,1663.54,73.32,7.97,7.8297,12.7959,7.2437,105.875,147.9914,144.5,36.2652,2.13,0.5201,41.1611,5.915,99.3415,112.7716,73.3563,104.2387,48.1546,73.8099,30.2878
12/13/2018,1658.38,75.358,7.71,7.9864,12.3703,7.1225,106.2341,147.9815,145.01,35.3369,2.06,0.507,41.6114,5.9052,99.3697,112.5048,73.5324,104.5166,48.2014,73.8663,30.2007
12/14/2018,1591.91,73.142,7.6,7.8732,12.3413,6.9318,102.9146,145.5564,144.06,34.6971,1.91,0.51,40.2799,5.817,99.3979,112.8955,73.2242,104.4054,48.2388,73.932,30.1222
12/17/2018,1520.91,69.684,7.44,7.6729,12.2349,6.8978,99.8669,142.7039,140.19,34.0932,1.81,0.507,39.9051,5.7485,99.5674,113.5529,72.7487,104.5166,48.2388,74.073,29.9479
12/18/2018,1551.48,67.406,7.47,7.771,12.3123,7.2437,100.9151,146.0434,143.66,33.7328,1.75,0.43,40.4235,5.6604,99.8595,114.2329,72.617,104.8897,48.311,74.1857,29.8667
12/19/2018,1495.08,66.594,7.35,7.6839,12.1672,6.8888,100.6434,137.6648,133.24,32.7054,1.76,0.453,39.1627,5.6506,99.9539,115.742,71.9623,104.8061,48.311,74.3172,29.8228
12/20/2018,1460.83,63.076,7.55,7.8494,12.0221,6.7677,98.5274,134.2756,133.4,32.6243,1.67,0.5701,38.1744,5.6408,99.8595,115.3217,71.3341,104.4623,48.2734,74.2139,29.6472
12/21/2018,1377.45,63.954,6.91,7.6316,11.5675,6.6465,95.3438,128.7794,124.95,32.471,1.64,0.6002,36.6896,5.3764,99.8124,115.3026,70.9802,104.3601,48.2922,74.2139,29.5242
12/24/2018,1343.96,59.078,6.77,7.5184,11.287,6.5513,91.3642,126.3046,124.06,31.6419,1.62,0.5968,35.7403,5.3764,99.8784,115.8757,70.4494,104.1186,48.2922,74.2311,29.3398
12/26/2018,1470.9,65.218,7,7.5271,11.9931,6.9409,97.6053,132.2878,134.18,33.0298,1.74,0.522,38.2572,5.4449,99.6897,114.634,71.6349,104.035,48.264,74.071,29.5242
12/27/2018,1461.64,63.226,7.05,7.7536,11.7803,6.716,98.2071,130.3696,134.52,32.6333,1.71,0.52,38.0089,5.5135,99.8501,114.6531,71.5907,104.035,48.3391,74.2311,29.4803
12/28/2018,1478.02,66.774,7.16,7.8755,11.877,6.8022,97.4403,132.8345,133.2,32.7955,1.74,0.5,38.0284,5.6897,100.2181,115.6178,71.6969,104.5274,48.4423,74.4101,29.7701
12/31/2018,1501.97,66.56,7.11,7.9627,12.2059,6.655,98.5856,132.6854,131.09,33.0659,1.72,0.528,38.3959,5.6995,100.4728,116.0572,71.7499,104.8154,48.4517,74.5984,30.0599
1/2/2019,1539.13,62.024,7.11,8.4628,12.6411,6.8022,98.1489,135.3888,135.68,33.7688,1.8,0.6501,38.4397,5.6212,100.5483,116.6685,71.6526,105.1405,48.508,74.7491,30.3409
1/3/2019,1500.28,60.072,6.88,8.5762,12.5444,6.6455,94.5382,127.209,131.74,33.5615,1.79,0.695,34.6108,5.4547,100.9634,117.9961,71.688,105.187,48.5643,75.041,30.3936
1/4/2019,1575.39,63.538,7.23,8.6895,14.7399,7.3773,98.9351,135.359,137.95,34.5799,1.9,0.79,36.0884,5.8073,100.6615,116.6303,72.8912,105.122,48.508,74.815,30.7185
1/7/2019,1629.51,66.992,7.43,8.611,14.972,7.6037,99.0612,142.525,138.05,34.643,1.98,0.78,36.008,5.8954,100.4917,116.2864,73.599,105.1313,48.4892,74.702,30.8151
1/8/2019,1656.58,67.07,7.41,8.7679,15.2912,7.4555,99.7795,138.9768,142.53,34.8503,2.02,0.756,36.6945,6.0227,100.4162,115.9808,74.0767,105.3635,48.4798,74.6078,30.8942
1/9/2019,1659.42,67.706,7.47,8.9509,15.4556,7.6734,101.2063,141.71,144.23,34.8773,2.07,0.74,37.3176,6.0815,100.5011,115.7993,74.1652,105.763,48.508,74.7114,30.8327
1/10/2019,1656.22,68.994,7.52,8.8986,15.4363,7.6297,100.556,144.3438,144.2,34.8322,2.06,0.71,37.4369,6.0129,100.3879,115.0543,74.4572,105.4843,48.5361,74.5607,30.9293
1/11/2019,1640.56,69.452,7.57,8.8115,15.3299,7.4905,99.7795,147.9218,143.8,34.661,2.02,0.7801,37.0693,5.9541,100.5294,115.5032,74.2183,105.6794,48.6018,74.7114,31.0522
1/14/2019,1617.21,66.88,7.49,8.8725,15.1268,7.4642,99.0515,149.522,145.39,34.616,1.96,0.7707,36.5119,5.8954,100.3879,115.0734,73.9794,105.4007,48.6018,74.6455,31.0347
1/15/2019,1674.56,68.886,7.53,8.7505,15.0204,7.3251,101.9246,148.9555,148.95,34.8593,1.95,0.82,37.2592,5.9248,100.4068,114.6531,74.2271,105.4657,48.63,74.6549,31.0522
1/16/2019,1683.78,69.21,7.66,8.6633,15.1655,7.5862,102.2837,147.9318,147.54,35.5622,1.94,0.84,37.7144,5.8268,100.4917,114.7678,74.3421,105.6701,48.6487,74.6832,31.0259
1/17/2019,1693.22,69.462,7.69,8.6546,15.2525,7.8822,103.002,150.7942,148.3,35.7966,2,0.87,37.9383,5.8562,100.4162,114.7964,74.5456,105.8838,48.6675,74.5984,31.1137
1/18/2019,1696.2,60.452,7.86,8.7156,15.4073,7.8476,104.5452,155.9724,150.04,35.8236,1.98,0.9977,38.172,5.9835,100.3407,114.1947,74.758,106.0696,48.6863,74.5419,31.1752
1/22/2019,1632.17,59.784,7.6,8.5151,14.7689,7.5949,102.5749,147.8622,147.57,35.4901,1.9,1.01,37.3152,5.8464,100.4256,114.9683,74.2625,106.2461,48.705,74.6738,31.1137
1/23/2019,1640.02,57.518,7.72,8.6633,14.972,7.5949,103.5746,148.379,144.3,35.1116,1.92,0.93,37.4661,5.9248,100.5294,114.9206,74.4129,106.5155,48.7707,74.7491,31.1576
1/24/2019,1654.93,58.302,7.77,8.5849,15.2815,7.769,103.0796,156.8769,145.83,35.4631,1.93,0.91,37.1691,6.0325,100.6993,115.6751,74.4925,106.7943,48.8082,74.9092,31.3245
1/25/2019,1670.57,59.408,8.1,8.7243,15.3782,8.4059,104.0211,159.1728,149.01,35.7785,1.94,0.905,38.4008,6.4634,100.6521,115.1212,74.6783,106.8872,48.7895,74.8244,31.4299
1/28/2019,1637.89,59.276,8.01,8.7417,14.9914,8.266,101.9925,137.1679,147.47,35.8596,1.87,0.845,38.0454,6.3557,100.5955,115.0065,74.5633,106.8686,48.7895,74.8527,31.4123
1/29/2019,1593.88,59.492,7.96,8.8638,10.9098,8.0385,99.9154,130.797,144.19,37.4728,1.88,0.84,37.6511,6.4144,100.8597,115.5892,74.5191,107.1008,48.8552,75.0034,31.465
1/30/2019,1670.43,61.754,8.13,9.0032,10.8325,9.4644,103.2543,136.5516,150.42,37.5359,1.9,0.87,40.2239,6.434,101.0861,115.5032,75.1118,107.5932,48.949,75.0787,31.7021
1/31/2019,1718.73,61.404,8.07,9.2734,10.9679,9.368,101.3616,142.8728,166.69,36.5986,1.9,0.909,40.5136,6.2186,101.388,116.4965,75.2976,108.3458,49.0616,75.4272,31.7548
2/1/2019,1626.23,62.442,8.11,9.2243,10.8712,9.2108,99.7601,143.8469,165.71,36.5536,1.91,0.97,40.5331,6.0031,101.1784,115.7928,75.2608,108.0872,49.0279,75.2179,31.6307
2/4/2019,1633.31,62.578,8.22,9.3987,10.9969,9.2893,102.6331,148.2697,169.25,36.9591,1.87,0.9997,41.6844,5.9346,101.0932,115.2759,75.4386,107.9381,48.9715,75.1518,31.6395
2/5/2019,1658.81,64.27,8.34,8.9017,11.4031,9.158,104.0696,149.035,171.16,36.6077,1.85,1,42.3976,5.915,101.3108,115.8024,75.7052,108.3761,48.9809,75.3123,31.6395
2/6/2019,1640.26,63.444,8.31,8.553,11.1323,9.6917,102.9146,152.0664,170.49,36.5085,1.83,1,42.4122,5.9248,101.254,115.8598,75.6341,108.1711,49.0091,75.284,31.5689
2/7/2019,1614.37,61.502,8.1,8.5094,11.0936,9.5342,102.1769,146.5204,166.38,36.6888,1.75,0.94,41.609,5.8366,101.3013,116.6256,75.3764,108.1525,49.0373,75.3407,31.3925
2/8/2019,1588.22,61.16,8.11,8.6663,10.9775,10.3479,102.5652,147.2659,167.33,36.5356,1.74,0.9502,41.6579,6.0325,101.5283,117.1234,75.3586,108.4227,49.0937,75.4539,31.4542
2/11/2019,1591,62.568,8.26,8.5268,10.9292,10.1901,102.1575,145.5564,165.79,36.878,1.8,0.92,41.4183,6.0815,101.4243,116.6639,75.3941,108.1804,49.0749,75.4256,31.463
2/12/2019,1638.01,62.362,8.42,8.7971,11.171,10.2079,103.7493,150.2476,165.04,37.0943,1.87,0.931,41.7752,6.1108,101.4432,116.3624,75.7585,108.3295,49.0561,75.4162,31.6924
2/13/2019,1640,61.634,8.49,8.5704,11.0936,10.0328,103.6717,151.9471,164.07,36.9772,1.88,0.9976,41.6016,6.1892,101.2635,115.9268,75.6519,108.05,49.0185,75.2982,31.7542
2/14/2019,1622.65,60.754,8.49,8.7797,10.9582,9.8317,103.759,153.5871,163.95,36.4094,1.9,1,41.7532,6.1696,101.4148,116.5873,75.6608,108.1711,49.0937,75.4351,31.7277
2/15/2019,1607.95,61.576,8.7,8.8233,11.0549,9.8753,105.0402,156.3799,162.5,37.3737,1.89,0.98,41.6603,6.1892,101.4905,116.7692,75.9007,108.3016,49.0937,75.4634,31.8954
2/19/2019,1627.58,61.128,8.74,8.8145,10.8325,9.8317,104.9917,155.6842,162.29,37.9865,2,1,41.785,6.0423,101.5472,117.066,75.9274,108.3668,49.1502,75.5295,31.9218
2/20/2019,1622.1,60.512,8.52,8.6838,10.8325,10.1727,104.4459,157.5825,162.56,38.6084,2.24,0.99,42.0539,5.9737,101.5567,116.7309,75.9896,108.2736,49.1596,75.5012,31.9307
2/21/2019,1619.44,58.246,8.37,8.7448,10.668,10.0677,106.6488,154.8195,160.04,38.2929,2.24,0.953,41.8168,6.0227,101.3297,115.6875,75.9185,107.9661,49.1314,75.3501,31.8865
2/22/2019,1631.56,58.942,8.63,8.907,10.9969,10.1626,108.1694,158.2186,161.89,38.347,2.28,0.9701,42.2837,6.1108,101.5851,116.3767,76.0696,108.4507,49.1972,75.52,31.9571
2/25/2019,1633,59.754,8.75,8.8153,11.171,10.1362,108.7738,157.7217,164.62,38.2028,2.19,0.98,42.5917,6.0227,101.5567,116.0321,76.1318,108.4134,49.1878,75.4917,31.9748
2/26/2019,1636.4,59.572,8.67,8.8245,11.258,10.1012,109.5244,156.1414,164.13,37.7702,2.19,0.975,42.6161,5.9933,101.6702,116.6065,76.2296,108.5811,49.216,75.5956,31.8954
2/27/2019,1641.09,62.948,8.68,8.8153,11.287,9.9258,109.3392,154.4617,162.81,38.0857,2.24,0.98,42.7481,5.9933,101.4526,115.2854,76.2563,108.2736,49.2066,75.4445,31.9395
2/28/2019,1639.83,63.976,8.7,8.6138,11.3161,9.7322,109.2027,153.4767,161.45,38.2389,2.29,0.96,42.3277,5.9639,101.2729,114.8929,76.2118,108.1245,49.2631,75.3595,31.9395
3/1/2019,1671.73,58.958,8.79,8.5071,11.3644,9.557,109.6901,155.6556,162.28,38.1938,2.22,0.9404,42.7726,5.9835,101.1087,113.8313,76.4276,107.9361,49.21,75.1264,32.1773
3/4/2019,1696.17,57.072,8.74,8.4796,11.1903,9.4517,109.4269,155.9839,167.37,37.6891,2.21,0.94,42.9877,5.9541,101.232,114.7234,76.3116,108.1791,49.243,75.2589,32.1773
3/5/2019,1692.43,55.308,8.71,8.498,11.2193,9.2148,108.881,155.7252,171.26,37.4818,2.2,0.96,42.9095,6.0325,101.2984,114.9632,76.2759,108.2165,49.2619,75.3157,32.1862
3/6/2019,1668.95,55.248,9.08,8.3513,11.1807,8.8112,108.9298,151.2779,172.51,36.3914,2.14,0.92,42.6626,5.9737,101.4501,115.3853,76.1509,108.3193,49.2713,75.4103,32.2749
3/7/2019,1625.95,55.318,9.02,8.388,11.2097,8.697,107.6041,148.5021,169.13,36.1751,2.06,0.94,42.1688,5.9052,101.7346,116.1336,76.0973,108.6745,49.3279,75.628,32.1419
3/8/2019,1620.8,56.828,9.18,8.4338,10.61,8.5828,107.7211,149.8751,169.6,36.4364,2.06,0.907,42.269,5.9444,101.8673,116.6228,75.9723,108.8148,49.3562,75.7226,32.2217
3/11/2019,1670.62,58.184,9.26,8.8097,10.8905,8.6795,109.9825,160.3218,172.07,36.7609,2.22,0.92,43.7333,6.0129,101.8768,116.2775,76.2223,108.9363,49.4033,75.6847,32.2483
3/12/2019,1673.1,56.672,9.43,8.8372,11.0936,8.7498,110.7526,161.6948,171.92,36.5356,2.27,0.905,44.2247,6.0717,102.0664,117.0929,76.3562,109.2354,49.4599,75.8645,32.3192
3/13/2019,1690.81,57.792,9.44,8.9747,11.2,8.8991,111.6104,167.7638,173.37,36.7068,2.92,0.8798,44.4202,6.0129,102.019,116.8723,76.5616,109.0578,49.4316,75.8267,32.4079
3/14/2019,1686.22,57.992,9.36,8.7546,10.95,8.7319,111.6981,164.7193,170.17,36.616,2.75,0.886,44.914,6.0913,101.8673,116.0281,76.508,108.8428,49.4599,75.7605,32.4256
3/15/2019,1712.36,55.086,9.42,8.7822,11.06,8.7409,112.9848,168.9478,165.98,36.7704,2.71,0.8622,45.4983,6.2577,102.1233,116.7955,76.5794,109.2354,49.5165,75.9024,32.4788
3/18/2019,1742.15,53.898,9.4,8.9288,11.07,9.0391,114.6029,168.0921,160.47,36.9792,2.99,0.75,45.9627,6.199,102.1044,116.7284,76.5526,109.1793,49.5071,75.8551,32.4522
3/19/2019,1761.85,53.494,9.36,8.7455,10.96,8.6268,114.6809,174.8178,161.57,36.4162,2.97,0.77,45.5985,6.2186,102.0475,116.4694,76.5973,109.198,49.526,75.8172,32.3192
3/20/2019,1797.27,54.72,9.37,8.5988,10.5,8.4952,114.5541,173.5144,165.44,36.171,3.04,0.7947,45.997,6.1598,102.4647,117.6877,76.9276,109.9365,49.6014,76.1484,32.2926
3/21/2019,1819.26,54.804,9.36,8.3696,10.55,8.6444,117.186,183.006,166.08,36.0166,3.31,0.7534,47.691,6.1304,102.4837,117.9467,76.9097,110.1421,49.6391,76.1674,32.3724
3/22/2019,1764.77,52.906,9.02,7.8929,10.45,8.1615,114.096,176.5987,164.34,34.2276,3.2,0.766,46.7034,5.7583,102.9957,119.779,76.633,110.8151,49.7334,76.5837,32.266
3/25/2019,1774.26,52.084,8.83,7.9571,10.14,8.2232,114.6906,172.8976,166.29,34.8996,3.15,0.765,46.1387,5.7485,103.1853,119.9708,76.6062,111.0395,49.7806,76.6784,32.2128
3/26/2019,1783.76,53.554,8.82,8.0579,10.35,8.3109,114.9343,175.9719,167.68,35.9258,3.19,0.7402,45.6621,5.6995,103.2043,119.8845,76.7937,111.0862,49.8089,76.6973,32.3015
3/27/2019,1765.7,54.966,8.76,7.6454,10.29,8.3723,113.8231,175.6038,165.87,35.8441,3.09,0.6938,46.0727,5.6995,103.4224,120.9877,76.8472,111.2358,49.8655,76.8392,32.2217
3/28/2019,1773.42,55.724,8.88,7.9663,10.19,8.5302,113.979,176.35,165.55,36.3799,3.18,0.626,46.1339,5.5722,103.4319,121.4098,76.999,111.376,49.8655,76.8771,32.2749
3/29/2019,1780.75,55.972,10.09,8.0763,10.16,8.7674,114.9635,178.6482,166.69,36.0983,3.09,0.615,46.4345,5.6016,103.4224,121.2947,77.1954,111.2919,49.8183,76.8203,32.4079
4/1/2019,1814.19,57.836,9.62,8.0888,10.37,9.1094,116.0163,181.3544,168.7,37.0065,3.17,0.658,46.7499,5.6506,102.949,119.572,77.1763,110.8774,49.7246,76.5164,32.6043
4/2/2019,1813.98,57.176,9.6,8.0429,10.1,9.0131,116.182,182.0708,174.2,36.4616,3.14,0.6602,47.4295,5.6897,103.063,119.7931,77.2122,111.0274,49.753,76.5543,32.6488
4/3/2019,1820.7,58.362,9.58,7.887,9.63,9.2587,116.9423,187.6622,173.54,36.4798,3.05,0.6299,47.7546,5.7779,102.8729,118.7548,77.2391,110.793,49.7482,76.45,32.6934
4/4/2019,1818.86,53.556,9.31,8.0796,10.03,9.2409,116.3477,187.3041,176.02,37.3879,3.03,0.671,47.8377,5.7779,102.949,119.0913,77.3556,110.9712,49.753,76.5259,32.7469
4/5/2019,1837.28,54.992,9.32,8.1896,9.86,9.2939,116.8643,189.9804,175.72,37.624,3.15,0.6215,48.158,5.7975,103.025,119.2451,77.4991,111.1493,49.7624,76.5828,32.8003
4/8/2019,1849.86,54.64,9.36,8.1896,9.94,9.426,116.9033,190.8161,174.93,37.4242,3.14,0.618,48.9158,5.8366,102.9775,118.8221,77.4543,110.9899,49.7624,76.5069,32.7023
4/9/2019,1835.84,54.462,9.31,8.1163,9.82,9.0382,116.2697,188.299,177.58,36.843,3.06,0.6196,48.7691,5.7387,103.0345,119.197,77.4005,111.2243,49.7908,76.6207,32.6132
4/10/2019,1847.33,55.212,9.3,8.1621,9.97,9.1704,117.1568,191.1246,177.82,37.5241,3.19,0.6011,49.0429,5.7289,103.2341,119.4855,77.7412,111.7681,49.857,76.7251,32.6578
4/11/2019,1844.07,53.684,9.37,7.9695,9.76,8.8619,117.2932,190.5674,177.51,37.4515,3.27,0.6116,48.6346,5.7485,103.1106,118.7836,77.8578,111.6556,49.8097,76.5923,32.6845
4/12/2019,1843.06,53.54,9.27,7.7861,9.32,8.9149,117.8976,189.0452,179.1,38.0599,3.23,0.6569,48.6151,5.817,102.911,117.9376,77.9743,111.59,49.7813,76.45,32.6845
4/15/2019,1844.87,53.276,9.2,7.8136,8.94,9.0295,117.9951,183.7621,179.65,37.4515,3.27,0.6255,48.7031,5.5233,102.892,118.2356,77.9205,111.4118,49.7908,76.4689,32.7023
4/16/2019,1863.04,54.672,9.3,7.7586,9.08,8.4386,117.7221,187.2543,178.87,38.3051,3.23,0.638,48.708,5.5624,102.7114,117.4953,77.8757,111.1024,49.753,76.3361,32.7023
4/17/2019,1864.82,54.246,9.21,7.5844,8.94,8.4827,118.6969,186.339,178.78,37.2063,3.22,0.5111,49.6565,5.6995,102.7019,117.5434,77.6874,111.0837,49.753,76.3361,32.631
4/18/2019,1861.69,54.652,9.21,7.6944,8.77,8.2623,120.2565,185.354,178.28,36.28,3.15,0.56,49.8349,5.6897,102.8349,118.1587,77.7233,111.1774,49.7624,76.4405,32.5686
4/22/2019,1887.31,52.55,9.26,7.6485,8.65,8.1387,120.6367,187.513,181.44,35.5353,3.21,0.5511,49.9987,5.6897,102.7114,117.5915,77.5888,110.9993,49.7719,76.3646,32.5776
4/23/2019,1923.77,52.78,9.2,7.7769,8.89,8.3681,122.2743,189.7018,183.78,36.6886,3.43,0.6349,50.7199,5.6799,102.892,117.8414,77.8578,111.4587,49.7908,76.4974,32.6488
4/24/2019,1901.75,51.732,8.91,7.6394,9.01,8.4196,121.8551,190.1993,182.58,36.6341,3.32,0.6985,50.6416,5.6702,103.1296,118.8028,77.7502,111.8337,49.8759,76.6966,32.6756
4/25/2019,1902.25,49.526,9.05,7.7953,8.95,8.6143,125.8906,185.9609,193.26,36.4798,3.24,0.7397,50.1821,5.1903,103.1201,118.6298,77.786,111.7775,49.8664,76.6776,32.5776
4/26/2019,1950.63,47.028,9.19,7.8778,8.89,8.9328,126.612,177.1857,191.49,36.7794,3.22,0.8699,49.9425,5.2491,103.3292,119.0336,77.9833,112.1712,49.9421,76.8484,32.5954
4/29/2019,1938.43,48.294,9.29,7.8228,8.76,8.7382,126.495,178.4194,194.78,37.0246,3.21,0.8246,50.0183,5.2099,103.1486,118.2741,77.9474,111.7306,49.8901,76.6871,32.6221
4/30/2019,1926.52,47.738,9.18,7.9328,8.65,8.8443,127.304,180.0809,193.4,36.616,3.14,0.83,49.0551,5.1707,103.2151,118.8798,77.9564,111.7775,49.9516,76.801,32.631
5/1/2019,1911.52,46.802,9.07,7.8228,8.51,8.5079,124.6527,179.5536,193.03,36.2346,3.08,0.88,51.463,5.112,103.2821,119.3701,77.701,111.7414,49.9023,76.8055,32.7023
5/2/2019,1900.82,48.82,9.22,7.8904,8.77,8.7292,123.0248,182.2598,192.53,36.5161,3.06,0.932,51.1281,5.0826,103.0535,118.8016,77.7551,111.337,49.8596,76.6343,32.6235
5/3/2019,1962.46,51.006,9.39,7.8812,8.97,9.1187,125.6469,182.0807,195.47,37.0973,3.2,0.94,51.7637,5.0728,103.225,119.1388,77.9532,111.8354,49.9402,76.777,32.6683
5/6/2019,1950.55,51.068,9.16,7.6519,8.85,9.1012,124.9159,178.9368,193.88,36.9429,3.2,0.88,50.9643,5.0336,103.3583,119.4664,77.9892,111.9859,49.9781,76.8721,32.6772
5/7/2019,1921,49.412,8.99,7.5601,8.77,8.9683,122.3522,172.231,189.77,36.7522,3.18,0.8425,49.5905,4.9357,103.4822,120.3817,77.5209,111.9765,49.9876,76.9862,32.5429
5/8/2019,1917.77,48.968,8.93,7.6794,8.69,8.9153,122.3425,173.0369,189.54,36.3163,3.1,2.65,49.6003,4.8769,103.4632,119.8614,77.5479,111.6003,49.8928,76.9291,32.5608
5/9/2019,1899.87,48.396,8.84,7.5509,8.52,9.048,122.3328,169.3258,188.65,36.0802,3.07,2.05,49.0673,4.8475,103.5203,120.3528,77.4309,111.7038,49.9592,77.0052,32.5519
5/10/2019,1889.98,47.904,8.83,7.5509,8.48,9.0746,123.9216,167.9628,188.34,36.0983,2.95,1.82,48.3876,4.828,103.5394,120.189,77.647,111.7696,49.9497,76.9957,32.6235
5/13/2019,1822.68,45.402,8.36,7.3399,8.26,8.7115,120.237,157.6454,181.54,34.5545,2.86,2.09,45.5753,4.7202,103.7109,121.1332,76.9356,111.8354,50.0208,77.1574,32.4713
5/14/2019,1840.12,46.462,8.47,7.3491,8.53,8.8267,121.5822,161.2172,180.73,35.3537,2.85,1.95,46.2968,4.6713,103.7966,120.7767,77.1067,111.9953,49.9781,77.2049,32.6593
5/15/2019,1871.15,46.39,8.57,7.2757,8.69,8.7913,123.2943,158.7697,186.27,34.8179,2.83,1.96,46.8514,4.6713,103.9777,121.5185,77.1788,112.3056,50.0445,77.319,32.7578
5/16/2019,1907.57,45.666,8.63,7.1472,8.67,8.9062,126.1414,159.3766,186.99,34.9632,2.84,1.51,46.6453,4.8573,103.8538,121.1139,77.4129,112.1269,50.054,77.2049,32.7847
5/17/2019,1869,42.206,8.45,7.0371,8.61,8.871,125.3,155.7352,185.3,34.7997,2.76,1.48,46.3802,4.8377,103.8824,121.3836,77.3859,112.1363,50.0445,77.2239,32.6951
5/20/2019,1858.97,41.072,8.19,7.239,8.06,8.3928,123.49,150.9795,182.72,34.5182,2.78,1.4,44.9299,4.9748,103.7395,121.1332,77.3138,111.873,50.0066,77.1288,32.5787
5/21/2019,1857.52,41.016,8.25,7.5509,8.13,8.5963,124.1553,154.2727,184.82,34.7271,2.78,1.7,45.7913,4.9944,103.7299,120.9405,77.557,111.9671,49.9829,77.0908,32.7041
5/22/2019,1859.68,38.546,8.31,7.6335,7.9,8.384,124.9086,151.4272,185.32,34.391,3,1.59,44.8539,5.0797,103.9014,121.6341,77.62,112.1081,49.9592,77.2334,32.7488
5/23/2019,1815.48,39.098,8.04,7.6243,7.7,8.2422,123.4509,146.572,180.87,33.4012,2.97,1.44,44.0882,4.9213,104.2063,123.0022,77.2328,112.3526,50.073,77.5092,32.6951
5/24/2019,1823.28,38.126,8.07,7.5968,7.82,8.2761,123.5096,144.413,181.06,33.7917,2.86,1.6,43.9189,5.0698,104.2444,123.1082,77.1247,112.5877,50.0919,77.5092,32.7757
5/28/2019,1836.43,37.74,8.05,7.7161,7.74,8.2139,123.4313,142.6022,184.31,33.4012,2.8,1.73,43.7373,4.9609,104.3969,124.0813,77.0527,112.6629,50.1204,77.6708,32.7399
5/29/2019,1819.19,37.972,7.9,7.9638,7.57,8.0452,122.2377,139.6274,182.19,33.3739,2.76,1.73,43.5287,4.9906,104.4255,124.3703,76.8456,112.7099,50.1773,77.6518,32.7668
5/30/2019,1816.32,37.644,7.92,8.0647,7.6,7.8318,123.0106,138.5616,183.01,32.9471,2.73,1.6,43.7545,5.0401,104.7018,125.4397,77.0077,113.3588,50.2247,77.861,32.8115
5/31/2019,1775.07,37.032,7.85,8.1657,7.58,7.7337,121.0049,134.926,177.47,32.266,2.67,1.45,42.9618,5.0005,105.1877,127.0101,76.4494,113.6221,50.31,78.2034,32.713
6/3/2019,1692.69,35.794,7.81,8.224,7.47,7.9739,117.248,133.2526,164.15,32.1661,2.6,1.71,42.5275,4.9411,105.4361,127.8592,76.5723,113.9718,50.4173,78.4259,32.7101
6/4/2019,1729.56,38.72,8.04,8.3066,7.82,8.5338,120.4962,142.4363,167.5,33.1287,2.65,1.73,44.0833,4.9807,105.3406,126.4015,77.3412,114.0095,50.3982,78.2925,32.863
6/5/2019,1738.5,39.318,7.9,8.1231,5.04,8.5517,123.1084,140.7231,168.17,32.7564,2.59,2.16,44.795,5.0005,105.2833,125.6871,77.5221,113.9341,50.4743,78.2925,32.9079
6/6/2019,1754.36,41.19,7.84,8.1781,5.13,8.7474,125.0554,143.2132,168.33,32.3259,2.53,2.08,45.4526,4.9708,105.2642,126.0925,77.685,114.151,50.4363,78.2734,32.9079
6/7/2019,1804.03,40.9,7.94,8.3066,5.02,8.5163,128.558,144.9264,173.35,32.2343,2.54,2.28,46.6624,5.0302,105.5603,127.1835,77.884,114.6604,50.4838,78.4831,33.0248
