Date,TSLA,AMZN,MSFT,NVDA,FB,BB,ITUB,GME,CLF,WSBC,CLNE,WKHS,AAPL,NOK
10/20/2017,69.02,982.91,74.817,195.0185,174.98,11.12,7.4688,17.2453,5.6736,35.2683,2.38,2.58,37.3365,5.7188
10/23/2017,67.404,966.3,74.836,194.7412,171.27,11,7.2897,17.3737,5.512,34.9977,2.35,2.54,37.3173,5.6717
10/24/2017,67.468,975.9,74.8644,196.7815,171.8,11.02,7.3169,17.0996,5.6414,35.3643,2.36,2.61,37.5396,5.6341
10/25/2017,65.168,972.91,74.6461,191.8094,170.6,10.75,7.4146,16.7998,5.5521,35.4865,2.33,2.6,37.3747,5.6906
10/26/2017,65.234,972.43,74.7695,193.82,170.63,10.74,7.2083,16.7142,5.3081,35.7309,2.31,2.6,37.6136,4.4772
10/27/2017,64.174,1100.95,79.5636,199.9311,177.88,10.69,7.3006,16.5686,5.1293,36.08,2.29,2.62,38.9613,4.6183
10/30/2017,64.016,1110.85,79.6396,201.8922,179.87,11.09,7.1268,16.0802,4.9507,34.9803,2.3,2.56,39.8383,4.5336
10/31/2017,66.306,1105.28,78.9656,204.8338,180.06,10.94,6.9532,16.0116,4.8449,35.2596,2.35,2.62,40.3927,4.5995
11/1/2017,64.216,1103.68,78.9656,205.2201,182.66,10.78,6.8685,15.9346,5.048,35.1199,2.41,2.6,39.8789,4.6465
11/2/2017,59.852,1094.22,79.7915,203.9721,178.92,10.71,6.8848,15.8575,5.0075,35.8792,2.39,2.58,40.1704,4.7312
11/3/2017,61.218,1111.6,79.8769,206.6958,178.92,10.95,6.8685,15.5061,4.9507,35.5563,2.055,2.6,41.2195,4.6747
11/6/2017,60.556,1120.66,80.1902,207.6268,180.17,10.97,7.0097,15.2749,5.1129,35.6785,2.1,2.61,41.6376,4.7876
11/7/2017,61.21,1123.17,80.0003,210.0039,180.25,10.83,6.8251,14.6581,5.0236,34.5963,2.07,2.63,41.7714,4.75
11/8/2017,60.878,1132.88,80.2756,207.1613,179.56,10.82,7.0857,14.7352,5.1129,34.0639,2.1,2.76,42.1131,4.75
11/9/2017,60.598,1129.13,79.8294,203.358,179.3,10.76,6.9283,15.0436,4.9099,33.933,2.1,2.67,42.0271,4.6653
11/10/2017,60.598,1125.35,79.6206,214.0746,178.46,10.78,6.8902,14.0756,4.8774,33.9068,2.09,2.74,41.888,4.6183
11/13/2017,63.08,1129.17,79.6776,210.5982,178.77,10.69,6.8902,13.8784,4.9262,33.9679,2.02,2.94,41.7202,4.5713
11/14/2017,61.74,1136.84,79.7915,212.1334,178.07,10.4,6.7165,13.8699,4.7555,34.5264,1.97,3,41.0894,4.543
11/15/2017,62.26,1126.69,79.1713,207.9735,177.95,10.33,6.8033,13.7071,5.0075,34.8406,2.02,3.01,40.5475,4.5524
11/16/2017,62.5,1137.29,79.3812,209.5879,179.59,10.38,6.9391,13.8613,4.8936,34.9366,2.08,2.85,41.0319,4.6277
11/17/2017,63.01,1129.88,78.6179,209.3403,179,10.3,7.0802,13.9727,4.983,34.9454,2.1,2.94,40.8041,4.6465
11/20/2017,61.748,1126.31,78.742,212.0343,178.74,10.24,7.1508,14.084,5.0154,35.0065,2.16,2.88,40.7633,4.7123
11/21/2017,63.562,1139.49,79.8773,213.9855,181.86,10.54,7.1889,14.3325,5.1213,35.0501,2.14,2.83,41.5211,4.75
11/22/2017,62.52,1156.16,79.2953,213.0241,180.87,10.73,7.1997,14.8808,5.2191,35.0501,2.2,2.81,41.9576,4.75
11/24/2017,63.11,1186,79.4385,215.0361,182.78,10.79,7.1834,14.9237,5.4076,34.9192,2.15,2.95,41.96,4.7782
11/27/2017,63.362,1195.83,80.0205,212.2411,183.03,10.88,7.1346,15.5663,5.2191,34.9105,2.12,3.01,41.7489,4.7123
11/28/2017,63.51,1193.6,80.9841,208.8415,182.42,10.93,7.2215,16.2944,5.4156,35.6785,2.14,2.93,41.5043,4.75
11/29/2017,61.508,1161.27,79.5148,194.6782,175.13,10.65,7.0368,16.7227,5.2438,36.7171,2.17,2.89,40.6434,4.7218
11/30/2017,61.77,1176.75,80.3067,198.9302,177.18,10.77,6.8142,16.3821,5.4486,36.7171,2.25,2.83,41.2118,4.7123
12/1/2017,61.306,1162.35,80.3926,195.9271,175.1,10.79,6.8599,16.3994,5.5794,36.464,2.22,2.83,41.0199,4.6559
12/4/2017,61.04,1133.95,77.3585,185.0048,171.47,10.44,7.001,16.9499,5.5218,37.04,2.16,2.7,40.7201,4.4584
12/5/2017,60.74,1141.57,77.8451,186.0752,172.83,10.34,6.9522,16.8363,4.9495,36.2283,2.18,2.62,40.6818,4.4208
12/6/2017,62.652,1152.35,78.9805,187.5817,176.06,10.21,7.0283,16.6093,4.9821,35.8705,2.12,2.67,40.5307,4.4396
12/7/2017,62.248,1159.79,78.7038,190.2875,180.14,10.29,6.9576,16.2772,5.0148,35.7475,2.08,2.65,40.605,4.3549
12/8/2017,63.026,1162,80.2971,189.7919,179,10.25,6.9902,16.7751,5.2438,35.6333,2.06,2.71,40.617,4.3643
12/11/2017,65.782,1168.92,81.318,192.9338,179.04,10.56,7.0065,16.6615,5.2766,35.2732,2.09,2.84,41.4084,4.3079
12/12/2017,68.206,1165.08,81.652,189.1477,176.96,10.66,7.1803,16.6965,5.4564,35.686,2.06,2.77,41.1758,4.2797
12/13/2017,67.806,1164.13,81.4325,184.529,178.3,10.65,6.8273,16.3121,5.3584,35.6597,2.05,2.78,41.3125,4.402
12/14/2017,67.578,1174.26,80.8028,184.8165,178.39,10.67,6.6969,16.0587,5.2683,35.1503,2.02,2.7,41.3005,4.3361
12/15/2017,68.69,1179.14,82.8637,189.8613,180.18,10.84,6.7348,16.0237,5.44,36.011,2.06,2.68,41.7202,4.3361
12/18/2017,67.774,1190.58,82.4152,196.1451,180.82,10.94,6.8057,16.3034,5.5794,36.7049,2.11,2.69,42.3077,4.4114
12/19/2017,66.22,1187.38,81.8905,194.371,179.51,10.87,6.7784,16.0675,5.4896,36.336,2.1,2.57,41.8568,4.3925
12/20/2017,65.796,1177.62,81.5947,195.0549,177.89,12.17,6.7839,15.9451,5.6283,36.2745,2.12,2.51,41.8113,4.3455
12/21/2017,66.332,1174.76,81.5756,194.1529,177.45,11.8,7.0399,16.1199,5.8492,36.7576,2.07,2.65,41.9696,4.5054
12/22/2017,65.04,1168.36,81.5852,193.5384,177.2,11.6,6.9964,15.98,5.9557,36.2394,2.08,2.66,41.9696,4.496
12/26/2017,63.458,1176.76,81.4802,195.6892,175.99,11.28,7.0291,16.1723,5.9799,35.8617,2.07,2.65,40.9048,4.496
12/27/2017,62.328,1182.26,81.776,195.4216,177.62,11.22,6.9855,15.9451,5.8981,35.8793,2.09,2.62,40.912,4.449
12/28/2017,63.072,1186.1,81.7855,195.6495,177.92,11.35,7.0454,15.8753,6.0368,36.213,2.06,2.68,41.0271,4.4302
12/29/2017,62.27,1169.47,81.6138,191.7841,176.46,11.17,7.0836,15.683,5.938,35.7036,2.03,2.56,40.5834,4.3831
1/2/2018,64.106,1189.01,82.005,197.5822,181.42,12.02,7.3747,15.9538,6.5062,35.6421,2.14,2.76,41.3101,4.4772
1/3/2018,63.45,1204.2,82.3866,210.5859,184.67,13.53,7.4729,15.9014,6.4652,35.6333,2.11,2.84,41.3029,4.543
1/4/2018,62.924,1209.59,83.1117,211.696,184.33,13.37,7.5655,16.0063,6.6211,35.8617,2.09,2.87,41.4947,4.5995
1/5/2018,63.316,1229.14,84.1422,213.4899,186.85,13.83,7.6582,16.3209,6.6957,35.8617,2.1,2.76,41.9672,4.6277
1/8/2018,67.282,1246.87,84.228,220.0314,188.28,14.12,7.5546,16.8013,6.6791,35.8441,2.06,2.93,41.8113,4.5901
1/9/2018,66.738,1252.7,84.1708,219.9719,187.87,14.4,7.4565,17.081,6.5227,35.9144,2.09,2.84,41.8065,4.6089
1/10/2018,66.96,1254.33,83.7892,221.6965,187.84,13.67,7.4783,17.1946,6.6299,36.3536,2.07,2.89,41.7969,4.5619
1/11/2018,67.59,1276.68,84.0372,222.093,187.77,13.45,7.7073,17.4391,7.2554,37.2407,2.18,2.97,42.0343,4.5336
1/12/2018,67.244,1305.2,85.4875,221.0027,179.37,13.65,7.6963,15.517,7.1482,37.4163,2.18,2.7517,42.4684,4.5807
1/16/2018,68.012,1304.86,84.2948,218.1582,178.39,13.81,7.7944,14.9928,6.7448,36.8806,2.09,2.78,42.2525,4.6653
1/17/2018,69.432,1295,86.0027,222.7273,177.6,13.67,7.9198,15.2898,6.992,37.2055,2.07,2.75,42.9504,4.6559
1/18/2018,68.914,1293.32,85.9645,222.4498,179.8,13.25,7.9362,15.6043,6.9263,36.6346,2.03,2.68,42.9888,4.5524
1/19/2018,70.004,1294.58,85.8691,228.0695,181.29,13.31,8.056,15.8403,6.992,37.3549,1.98,2.85,42.7969,4.5524
1/22/2018,70.312,1327.31,87.4052,231.6177,185.37,13.28,8.2414,15.3335,6.9095,36.7312,1.83,2.82,42.4468,4.6089
1/23/2018,70.558,1362.54,87.6819,236.7914,189.35,13.53,8.1215,15.2025,6.8439,36.9069,1.68,2.81,42.4564,4.6277
1/24/2018,69.178,1357.51,87.6056,233.709,186.55,13.25,8.7755,14.8356,6.8769,36.6522,1.63,3.18,41.7801,4.6183
1/25/2018,67.528,1377.95,88.0922,234.2541,187.48,13.05,9.0045,14.7133,6.5292,36.4151,1.64,3.22,41.0343,4.5148
1/26/2018,68.57,1402.05,89.7427,241.1723,190,13.43,9.2552,14.9054,6.3141,36.3975,1.74,3.35,41.1302,4.5242
1/29/2018,69.906,1417.68,89.6092,244.661,185.98,13,8.8573,14.9841,6.0904,36.2306,1.69,3.23,40.2789,4.6653
1/30/2018,69.164,1437.82,88.4833,240.5677,187.12,12.58,8.9118,14.9141,6.1485,36.2482,1.6,3.09,40.0415,4.6653
1/31/2018,70.862,1450.89,90.6491,243.6203,186.89,12.66,8.9391,14.6869,5.6688,36.0198,1.57,3.04,40.1518,4.5242
2/1/2018,69.85,1390,89.9336,238.3673,193.09,12.9,9.0449,14.5559,5.6272,36.5029,1.57,3.05,40.2357,5.0792
2/2/2018,68.75,1429.95,87.5674,231.4492,190.28,12.41,8.7286,14.1802,5.3622,36.3887,1.46,2.98,38.4899,5.0792
2/5/2018,66.626,1390,83.9609,211.805,181.26,11.86,8.4233,13.6735,5.3376,35.5455,1.49,2.91,37.5282,5.0039
2/6/2018,66.794,1442.84,87.138,223.5797,185.31,12,8.745,14.1016,5.594,36.1867,1.49,2.86,39.0966,5.1826
2/7/2018,69,1416.78,85.497,226.7711,180.18,11.75,8.3634,14.3899,5.6272,36.4678,1.48,2.84,38.2597,5.1826
2/8/2018,63.046,1350.5,81.1081,215.5911,171.58,11.41,8.238,13.8307,5.4866,36.0989,1.45,2.84,37.2069,5.0416
2/9/2018,62.084,1339.6,84.1326,230.022,176.11,11.61,8.4342,14.1279,5.478,36.7312,1.49,2.82,37.662,5.0792
2/12/2018,63.146,1386.23,85.039,226.0079,176.41,11.73,8.5215,13.8044,5.743,36.4853,1.44,2.81,39.179,5.1826
2/13/2018,64.732,1414.51,85.7069,230.5671,173.15,11.77,8.5324,13.6124,5.8673,36.2745,1.44,2.89,39.5714,5.1826
2/14/2018,64.462,1451.05,87.0489,239.2792,179.52,12.1,8.8868,14.1716,6.0577,36.986,1.46,2.95,40.301,5.3143
2/15/2018,66.813,1461.76,88.8223,244.3141,179.96,12.12,8.8704,14.3375,6.0991,36.9947,1.51,2.93,41.6543,5.3896
2/16/2018,67.098,1448.69,88.1896,241.6777,177.36,12.06,8.9063,14.3287,6.5539,37.4163,1.46,2.91,41.5194,5.4178
2/20/2018,66.954,1468.35,88.8798,246.8713,176.01,12.11,9.0373,13.8571,6.405,36.7839,1.43,2.79,41.3798,5.3896
2/21/2018,66.66,1482.92,87.7007,239.3684,177.91,12.2,9.117,13.7084,6.2311,37.2143,1.4,2.87,41.192,5.3519
2/22/2018,69.234,1485.34,87.9308,240.1519,178.99,11.91,9.2195,13.6473,6.2564,36.7752,1.44,3.16,41.5363,5.3708
2/23/2018,70.41,1500,90.1643,243.9007,183.29,12.55,9.3106,13.9531,6.2311,37.2143,1.43,3.19,42.2587,5.4554
2/26/2018,71.484,1521.95,91.468,244.5453,184.93,12.58,9.339,14.0492,6.3146,37.2934,1.41,3.21,43.0942,5.5777
2/27/2018,70.198,1511.98,90.2985,244.0296,181.46,12.35,9.134,13.6036,6.1566,36.8279,1.39,3.2,42.9545,5.5213
2/28/2018,68.612,1512.45,89.8863,240.0031,178.32,12.14,8.8664,13.7084,5.8485,36.1955,1.39,3.21,42.8895,5.4554
3/1/2018,66.186,1493.45,89.0044,230.2939,175.94,12.11,8.9372,13.9531,6.4477,36.3184,1.35,3.19,42.1383,5.4178
3/2/2018,67.024,1500.25,89.1961,234.5882,176.62,12.36,8.9543,14.2574,6.6139,37.0474,1.37,3.15,42.4296,5.4272
3/5/2018,66.67,1523.61,89.7617,233.7055,180.4,12.39,9.1593,14.3647,6.4477,37.7062,1.45,3,42.5765,5.5024
3/6/2018,65.64,1537.64,89.455,240.1618,179.78,12.44,9.2163,14.3737,6.6309,38.198,1.43,3.14,42.5404,5.4742
3/7/2018,66.46,1545,89.9726,239.8444,183.71,12.5,9.0682,14.2664,6.6139,38.6811,1.45,2.98,42.1455,5.5307
3/8/2018,65.82,1551.86,90.519,239.1899,182.34,12.89,8.9884,13.9979,6.3059,38.3893,1.39,2.89,42.6054,5.5213
3/9/2018,65.434,1578.89,92.5416,243.3056,185.23,12.87,9.1309,14.1858,6.1812,39.0967,1.48,2.89,43.3374,5.5401
3/12/2018,69.102,1598.39,92.7621,247.6991,184.76,12.82,9.2334,13.9173,6.2479,39.2293,1.46,2.84,43.7564,5.5777
3/13/2018,68.368,1588.18,90.4998,245.666,181.88,12.61,9.1365,13.971,6.0647,39.0701,1.49,2.87,43.335,5.5118
3/14/2018,65.326,1591,89.963,246.6875,184.19,12.8,8.9942,13.8368,5.9485,38.6192,1.44,2.89,42.9666,5.4742
3/15/2018,65.12,1582.32,90.2793,247.2825,183.86,13.25,8.9258,13.7025,6.048,38.8668,1.48,2.82,43.0172,5.4178
3/16/2018,64.27,1571.68,90.6819,248.4131,185.09,12.95,8.8631,13.8009,6.2479,39.1409,1.58,2.85,42.8655,5.3896
3/19/2018,62.712,1544.93,89.0428,239.0114,172.56,12.72,8.6695,13.255,5.8982,39.1851,1.48,2.77,42.2105,5.3802
3/20/2018,62.11,1586.51,89.2728,247.5206,168.15,13.08,8.6524,12.9507,5.7736,39.0171,1.61,2.76,42.1961,5.4084
3/21/2018,63.306,1581.86,88.6497,246.509,169.39,13.16,8.715,12.5479,6.0983,39.0524,1.71,2.7,41.2401,5.3708
3/22/2018,61.82,1544.92,86.0712,239.8543,164.89,12.82,8.567,12.3778,5.5404,37.9738,1.65,2.74,40.6574,5.1732
3/23/2018,60.308,1495.56,83.5693,231.0476,159.39,12.44,8.6239,12.0826,5.5657,36.4177,1.62,2.83,39.7159,5.1356
3/26/2018,60.836,1555.86,89.8959,242.4626,160.06,13.09,8.7606,12.5659,5.7415,37.3372,1.69,2.71,41.6013,5.2109
3/27/2018,55.836,1497.05,85.7644,223.6591,152.22,12.4,8.5726,12.4226,5.5994,36.8951,1.58,2.62,40.5346,5.1168
3/28/2018,51.556,1431.42,85.6877,219.5235,153.03,12.2,8.6695,12.6642,5.524,37.6909,1.62,2.56,40.0867,5.1074
3/29/2018,53.226,1447.34,87.4899,229.679,159.79,11.5,8.8859,11.2949,5.8169,37.3991,1.65,2.64,40.3998,5.145
4/2/2018,50.496,1371.99,84.8538,219.226,155.39,10.72,8.8027,11.4739,5.7331,36.8686,1.57,2.61,40.1349,5.0698
4/3/2018,53.506,1392.05,85.9945,223.4905,156.11,10.44,8.6546,11.644,5.7584,37.5406,1.55,2.58,40.5466,5.098
4/4/2018,57.388,1410.57,88.506,224.3732,155.1,10.53,8.7115,11.9393,5.7415,37.8058,1.59,2.59,41.322,5.1074
4/5/2018,61.144,1451.75,88.5539,219.5533,159.34,10.47,8.7115,12.1362,6.0345,37.9826,1.66,2.66,41.6085,5.0886
4/6/2018,59.86,1405.23,86.4929,212.4821,157.2,10.19,8.6489,12.0199,5.7415,37.3549,1.58,2.61,40.5442,5.0698
4/9/2018,57.932,1406.08,87.0106,213.6325,157.93,10.18,8.3583,12.0647,5.6327,37.2753,1.57,2.6,40.9464,5.0886
4/10/2018,60.94,1436.22,89.0332,226.0294,165.04,10.63,8.4722,12.2436,5.8673,37.85,1.59,2.6,41.7169,5.192
4/11/2018,60.186,1427.05,88.0554,224.3732,166.32,10.35,8.5976,12.3868,5.7331,37.7704,1.66,2.58,41.5218,5.2391
4/12/2018,58.816,1448.5,89.7042,232.6642,163.87,10.54,8.6489,12.1988,5.8087,38.3098,1.67,2.61,41.9312,5.2297
4/13/2018,60.068,1430.79,89.2249,229.5898,164.52,10.5,8.4038,12.181,5.8252,37.8677,1.62,2.7,42.0733,5.192
4/16/2018,58.242,1441.5,90.2698,229.5798,164.83,10.51,8.3127,12.3599,5.6744,38.2744,1.68,2.74,42.3357,5.2767
4/17/2018,57.538,1503.83,92.0911,235.5799,168.66,10.77,8.4779,12.4763,5.7665,37.9208,1.64,2.8,42.9184,5.5118
4/18/2018,58.67,1527.84,92.4457,234.4196,166.36,10.79,8.7229,12.2257,6.018,38.0445,1.66,2.87,42.8221,5.5024
4/19/2018,60.016,1556.91,92.1294,227.1501,168.1,10.6,8.6089,12.1004,6.018,39.0967,1.64,2.89,41.6085,5.4836
4/20/2018,58.048,1527.49,91.0654,226.8228,166.28,10.63,8.5007,11.5277,6.4615,37.8765,1.59,2.92,39.9037,5.6059
4/23/2018,56.674,1517.86,91.4009,222.0326,165.84,10.64,8.3925,11.8141,6.0765,38.1683,1.57,2.83,39.7882,5.5401
4/24/2018,56.692,1460.09,89.2632,219.3747,159.69,10.4,8.3355,12.002,6.1271,38.6811,1.58,2.69,39.2343,5.5777
4/25/2018,56.138,1460.17,88.4868,214.8722,159.69,10.37,8.2614,12.0467,6.2955,38.911,1.57,2.7,39.4053,5.5683
4/26/2018,57.096,1517.96,90.356,223.3616,174.16,10.55,8.4551,12.2347,6.3036,38.8049,1.62,2.73,39.5425,5.5213
4/27/2018,58.815,1572.62,91.8514,224.4624,173.59,10.45,8.4837,12.4047,6.1353,39.0259,1.58,2.8,39.085,5.6059
4/30/2018,58.78,1566.13,89.6467,223.0442,172,10.47,8.2785,12.2167,6.245,38.7253,1.61,2.84,39.793,5.6529
5/1/2018,59.984,1582.26,91.0654,225.2657,173.86,10.53,8.2614,12.3957,6.06,38.9994,1.62,2.85,40.7176,5.5777
5/2/2018,60.23,1569.68,89.6371,224.4426,176.07,10.85,7.8418,12.0378,6.1775,39.1143,1.79,2.94,42.5163,5.4366
5/3/2018,56.89,1572.075,90.1739,231.0675,174.02,10.71,7.7278,11.4829,6.1602,38.9021,1.76,2.905,42.5934,5.5401
5/4/2018,58.818,1580.95,91.2187,237.0874,176.61,10.84,7.6595,11.635,6.4717,39.1055,1.78,3.01,44.2644,5.7376
5/7/2018,60.554,1600.14,92.2348,246.628,177.97,10.99,7.5911,11.5366,6.5056,39.2381,1.87,3.04,44.5847,5.8222
5/8/2018,60.394,1592.39,91.8418,248.3338,178.92,11.12,7.574,11.447,6.5561,40.0162,1.87,2.99,44.799,5.8975
5/9/2018,61.37,1608,92.925,253.6694,182.66,11.58,7.5512,11.5723,6.7999,40.4848,1.91,3.03,45.1144,5.9727
5/10/2018,61.004,1609.08,93.8549,257.9835,185.53,11.88,7.8362,11.6618,7.0106,40.6527,2.15,2.75,45.7597,5.9727
5/11/2018,60.212,1602.91,93.6535,252.4297,186.99,11.6,7.6481,11.3755,7.0862,40.4229,1.96,2.75,45.5857,6.001
5/14/2018,58.394,1601.54,93.9699,253.2529,186.64,11.62,7.4714,11.8676,7.0529,40.0117,2.03,2.75,45.4794,5.9257
5/15/2018,56.836,1576.12,93.2893,243.5337,184.32,11.7,7.3916,12.0915,7.2125,40.361,2.05,2.72,45.066,5.8881
5/16/2018,57.296,1587.28,93.53,243.98,183.2,11.61,7.4429,12.1273,7.3555,40.7765,2.2,2.71,45.4866,5.8693
5/17/2018,56.908,1581.76,92.5961,245.666,183.76,11.58,7.0326,12.1899,7.5323,41.1921,2.24,2.75,45.199,5.8222
5/18/2018,55.364,1574.37,92.7694,243.9106,182.68,11.54,6.8844,11.1517,7.2462,41.1567,2.42,2.74,45.0346,5.8316
5/21/2018,56.898,1585.46,93.9632,242.2246,184.49,11.52,6.8787,11.4381,7.0187,41.5811,2.49,2.62,45.3537,5.8693
5/22/2018,55.002,1581.4,93.8669,240.6973,183.8,11.59,7.1181,11.3396,7.2042,41.7491,2.66,2.65,45.2401,5.8316
5/23/2018,55.814,1601.86,94.9837,245.6492,186.9,11.6,7.044,11.3843,7.1032,41.5634,2.62,2.61,45.5301,5.7282
5/24/2018,55.57,1603.07,94.6467,245.7981,185.93,11.57,7.0895,11.4023,7.0862,41.4573,2.74,2.595,45.4794,5.7282
5/25/2018,55.77,1610.15,94.6949,247.3759,184.92,11.75,6.9756,11.3396,6.9595,41.3689,2.63,2.57,45.5833,5.7752
5/29/2018,56.752,1612.87,94.3579,246.6912,185.74,11.73,6.5482,11.6798,7.002,40.6351,2.87,2.65,45.4189,5.5965
5/30/2018,58.344,1624.89,95.2629,251.0576,187.67,11.9,6.5595,12.0109,7.0272,41.643,3.11,2.68,45.3222,5.6153
5/31/2018,56.946,1629.62,95.157,250.2637,191.78,11.83,6.5823,11.8141,7.1539,41.1921,3.16,2.61,45.17,5.6702
6/1/2018,58.364,1641.54,97.0343,255.6522,193.99,11.64,6.6471,12.2795,7.3314,41.7402,2.85,2.62,45.9845,5.7289
6/4/2018,59.348,1665.27,97.8815,262.827,193.28,11.91,6.8238,12.7448,7.0607,42.0674,2.86,2.57,46.3689,5.8073
6/5/2018,58.226,1696.35,98.3822,263.0453,192.94,12.16,6.5217,13.0671,7.0104,41.8905,2.96,2.5,46.7266,5.7779
6/6/2018,63.9,1695.75,98.671,263.1247,191.34,12.54,6.305,12.9059,7.2978,42.6155,2.95,2.47,46.8886,5.7681
6/7/2018,63.218,1689.3,97.121,260.8919,188.18,12.25,6.0029,12.9685,7.1456,42.5266,3.09,2.53,46.7629,5.7191
6/8/2018,63.532,1683.99,97.843,260.2766,189.1,12.1,6.2994,13.0043,7.1707,42.4999,2.98,2.41,46.3375,5.7191
6/11/2018,66.42,1689.12,97.2846,258.6293,191.54,12.07,6.1568,13.133,7.3738,42.0463,2.99,2.38,46.2238,5.7779
6/12/2018,68.554,1698.75,97.535,260.5743,192.4,12.33,6.1511,12.9125,7.4836,41.6015,2.97,2.3,46.4777,5.8073
6/13/2018,68.956,1704.86,97.0921,260.3957,192.41,12.33,6.06,12.2507,7.4329,41.4414,2.9,2.28,46.0957,5.9541
6/14/2018,71.544,1723.86,97.6409,264.8713,196.81,12.22,5.7578,11.8096,7.4501,41.3347,2.89,2.08,46.1199,5.9835
6/15/2018,71.634,1715.97,96.3989,263.2339,195.85,12.31,5.8889,12.8298,7.3232,41.5481,2.91,2.23,45.6461,5.9933
6/18/2018,74.166,1723.79,97.1017,263.0652,198.31,12.2,5.7578,13.9693,7.3484,41.6282,3.03,2.18,45.622,5.9346
6/19/2018,70.51,1734.78,97.1017,258.1827,197.49,11.89,5.9972,14.4748,7.1795,42.3843,3.24,2,44.8847,5.8366
6/20/2018,72.444,1750.08,98.0741,260.3064,202,11.9,6.0371,14.438,7.3314,42.1975,3.18,2.09,45.0805,5.8464
6/21/2018,69.502,1730.22,97.3713,255.1461,201.5,11.7,5.9288,14.2726,7.2724,41.9929,3.16,2.06,44.8291,5.7877
6/22/2018,66.726,1715.67,96.6685,249.0332,201.74,10.68,5.9402,14.2634,7.6108,41.726,3.47,1.98,44.6986,5.8268
6/25/2018,66.602,1663.15,94.7238,237.2935,196.35,10.01,5.9687,13.8866,7.1349,41.5837,3.57,2,44.0339,5.7093
6/26/2018,68.4,1691.09,95.3881,240.1416,199,10.12,5.8946,13.758,7.2453,41.5392,3.97,1.94,44.5802,5.7093
6/27/2018,68.9,1660.51,93.9054,233.9195,195.84,9.7,5.6666,13.4179,7.1014,40.7209,3.79,1.87,44.5149,5.6114
6/28/2018,69.986,1701.45,94.9548,239.0202,196.23,9.76,5.8718,13.6752,7.1092,40.6942,3.66,1.54,44.8388,5.5918
6/29/2018,68.59,1699.8,94.9356,235.0905,194.32,9.65,5.9174,13.3903,7.1604,40.0627,3.69,1.82,44.7445,5.631
7/2/2018,67.014,1713.78,96.2834,240.3897,197.36,9.96,5.8967,13.0136,7.2197,40.8365,3.65,1.81,45.2449,5.533
7/3/2018,62.172,1693.96,95.3592,235.0309,192.73,10,6.0507,12.9125,6.965,40.7298,3.71,1.76,44.4569,5.5624
7/5/2018,61.832,1699.73,96.0427,240.876,198.45,9.8,6.0793,13.4455,7.1438,40.9077,3.135,1.7,44.8146,5.6114
7/6/2018,61.78,1710.63,97.3906,245.4408,203.23,9.92,6.2047,13.9234,7.194,41.1923,3.185,1.6,45.4358,5.6408
7/9/2018,63.702,1739.02,98.0548,247.3462,204.74,10.04,6.2218,14.2175,7.2286,41.7616,2.86,1.74,46.0667,5.7289
7/10/2018,64.494,1743.07,98.3148,251.3156,203.54,10.08,6.2959,13.6569,7.2197,41.1123,2.83,1.51,46.0111,5.8268
7/11/2018,63.792,1755,98.18,245.6393,202.54,9.88,6.2218,13.5098,7.016,40.8988,2.795,1.5,45.4141,5.7191
7/12/2018,63.342,1796.62,100.3076,249.311,206.92,10.09,6.3359,13.8683,7.0838,40.6142,2.83,1.52,46.1755,5.7779
7/13/2018,63.774,1813.03,101.5014,247.4156,207.32,10.2,6.5583,14.0429,7.1349,40.1961,2.65,1.54,46.248,5.6897
7/16/2018,62.02,1822.49,101.0008,246.3042,207.23,10.1,6.507,13.9877,6.965,40.5697,2.64,1.47,46.1465,5.7583
7/17/2018,64.538,1843.93,102.0021,251.7522,209.99,10.11,6.6495,13.3996,7.194,40.8454,2.63,1.5,46.277,5.6897
7/18/2018,64.77,1842.92,101.203,249.7774,209.36,10.01,6.5982,13.3996,7.4493,41.1835,2.69,1.49,46.0232,5.915
7/19/2018,64.046,1812.97,100.5098,250.1049,208.09,10.33,6.6438,13.712,7.5088,41.7083,2.8,1.49,46.381,5.8366
7/20/2018,62.716,1813.7,102.3101,248.9736,209.94,10.28,6.9574,13.8591,8.46,42.5088,2.77,1.5,46.2746,5.8464
7/23/2018,60.64,1802,103.9468,247.5049,210.91,10.39,6.8263,13.6845,9.2415,42.7401,2.84,1.47,46.3157,5.817
7/24/2018,59.486,1829.24,103.6483,246.8103,214.67,10.23,6.9232,13.5833,8.9782,43.4783,2.78,1.44,46.6517,5.7779
7/25/2018,61.748,1863.61,106.7002,249.9461,217.5,10.32,7.2369,13.3353,9.2068,43.4872,2.85,1.44,47.0916,5.8562
7/26/2018,61.33,1808,105.5353,252.8935,176.26,10.26,7.0316,13.6109,9.181,43.9498,2.84,1.44,46.9442,5.4351
7/27/2018,59.436,1817.27,103.6676,250.095,174.89,9.99,7.0829,13.6294,9.0959,43.3627,2.78,1.43,46.1634,5.2882
7/30/2018,58.034,1779.22,101.4437,242.2653,171.06,9.7,7.197,13.5098,9.0959,43.2649,2.82,1.495,45.9048,5.3862
7/31/2018,59.628,1777.44,102.1272,242.9897,172.58,9.81,6.8377,13.2434,9.1979,43.4694,2.85,1.49,45.9966,5.2882
8/1/2018,60.168,1797.17,102.3198,244.5874,171.65,9.74,6.9024,13.5374,9.0702,44.0832,2.8,1.46,48.7063,5.3176
